rank,score,action,name,slug,url,clicks,impressions,ctr,position,subtree_product_count,priced_product_count,has_products,rfq_enabled_count,is_rfq_suitable,child_count,is_in_sitemap,is_indexable,has_intro,has_buying_guide,has_faq,has_seo_framework,has_seo_override,has_guide_cluster,has_related_knowledge_article,is_redirect_source
471,14,seed_demand_capture_page,Pivot Hinges,pivot-hinges,https://machrio.com/category/pivot-hinges,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
472,14,seed_demand_capture_page,Plasma Torches,plasma-torches,https://machrio.com/category/plasma-torches,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
473,14,fill_category_content,Plastics,plastics,https://machrio.com/category/plastics,0,0,0,0,1,1,true,1,true,2,true,true,false,true,true,true,false,false,false,false
474,14,seed_demand_capture_page,Plastic Welders,plastic-welders,https://machrio.com/category/plastic-welders,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
475,14,seed_demand_capture_page,Plastic Welding Rods,plastic-welding-rods,https://machrio.com/category/plastic-welding-rods,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
476,14,seed_demand_capture_page,Plastic Welding Tips,plastic-welding-tips,https://machrio.com/category/plastic-welding-tips,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
477,14,seed_demand_capture_page,Plumbing Grease,plumbing-grease,https://machrio.com/category/plumbing-grease,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
478,14,seed_demand_capture_page,Pneumatic Grippers,pneumatic-grippers,https://machrio.com/category/pneumatic-grippers,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
479,14,seed_demand_capture_page,Pole Climbing Equipment,pole-climbing-equipment,https://machrio.com/category/pole-climbing-equipment,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
480,14,seed_demand_capture_page,Portable Eyewash Stations,portable-eyewash-stations,https://machrio.com/category/portable-eyewash-stations,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
481,14,seed_demand_capture_page,Pressure Washer Detergents,pressure-washer-detergents,https://machrio.com/category/pressure-washer-detergents,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
482,14,seed_demand_capture_page,Pressure Washer Pumps,pressure-washer-pumps,https://machrio.com/category/pressure-washer-pumps,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
483,14,fill_category_content,"Printers, Ink and Toners & Printer Accessories",printers-ink-and-toners-printer-accessories,https://machrio.com/category/printers-ink-and-toners-printer-accessories,0,0,0,0,1,1,true,1,true,1,true,true,false,true,true,true,false,false,false,false
484,14,seed_demand_capture_page,Printing Calculators,printing-calculators,https://machrio.com/category/printing-calculators,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
485,14,seed_demand_capture_page,Projection Screens,projection-screens,https://machrio.com/category/projection-screens,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
486,14,seed_demand_capture_page,Push Pins,push-pins,https://machrio.com/category/push-pins,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
487,14,seed_demand_capture_page,Reamers,reamers,https://machrio.com/category/reamers,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
488,14,seed_demand_capture_page,Rescue Boats,rescue-boats,https://machrio.com/category/rescue-boats,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
489,14,seed_demand_capture_page,Rotary Actuators,rotary-actuators,https://machrio.com/category/rotary-actuators,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
490,14,seed_demand_capture_page,Rotary Evaporation,rotary-evaporation,https://machrio.com/category/rotary-evaporation,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
491,14,seed_demand_capture_page,Rotary Welding Positioners,rotary-welding-positioners,https://machrio.com/category/rotary-welding-positioners,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
492,14,seed_demand_capture_page,Round Head Bolts,round-head-bolts,https://machrio.com/category/round-head-bolts,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
493,14,seed_demand_capture_page,Rubber Tubes,rubber-tubes,https://machrio.com/category/rubber-tubes,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
494,14,seed_demand_capture_page,Sanding Belts,sanding-belts,https://machrio.com/category/sanding-belts,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
495,14,fill_category_content,Sanding Blocks,sanding-blocks,https://machrio.com/category/sanding-blocks,0,0,0,0,1,1,true,1,true,0,true,true,false,false,true,true,false,false,false,false
496,14,seed_demand_capture_page,Scale Indicators,scale-indicators,https://machrio.com/category/scale-indicators,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
497,14,seed_demand_capture_page,Shoulder Screws,shoulder-screws,https://machrio.com/category/shoulder-screws,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
498,14,seed_demand_capture_page,Silt Fence,silt-fence,https://machrio.com/category/silt-fence,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
499,14,seed_demand_capture_page,Snap Buttons,snap-buttons,https://machrio.com/category/snap-buttons,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
500,14,seed_demand_capture_page,Snow Fence,snow-fence,https://machrio.com/category/snow-fence,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
501,14,seed_demand_capture_page,Solar Inverters,solar-inverters,https://machrio.com/category/solar-inverters,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
502,14,seed_demand_capture_page,Specialty Hinges,specialty-hinges,https://machrio.com/category/specialty-hinges,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
503,14,seed_demand_capture_page,Split Taper Bushings,split-taper-bushings,https://machrio.com/category/split-taper-bushings,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
504,14,seed_demand_capture_page,Spot Welding Tips,spot-welding-tips,https://machrio.com/category/spot-welding-tips,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
505,14,seed_demand_capture_page,Spring Anchors,spring-anchors,https://machrio.com/category/spring-anchors,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
506,14,seed_demand_capture_page,Spring Hinges,spring-hinges,https://machrio.com/category/spring-hinges,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
507,14,seed_demand_capture_page,Sprinkler Valves,sprinkler-valves,https://machrio.com/category/sprinkler-valves,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
508,14,seed_demand_capture_page,Spur Gears,spur-gears,https://machrio.com/category/spur-gears,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
509,14,seed_demand_capture_page,Square Head Bolts,square-head-bolts,https://machrio.com/category/square-head-bolts,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
510,14,seed_demand_capture_page,Square Nuts,square-nuts,https://machrio.com/category/square-nuts,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
511,14,seed_demand_capture_page,Staple Removers,staple-removers,https://machrio.com/category/staple-removers,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
512,14,seed_demand_capture_page,Strapping Machines,strapping-machines,https://machrio.com/category/strapping-machines,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
513,14,seed_demand_capture_page,Strapping Tape,strapping-tape,https://machrio.com/category/strapping-tape,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
514,14,seed_demand_capture_page,Strapping Tools,strapping-tools,https://machrio.com/category/strapping-tools,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
515,14,seed_demand_capture_page,Stretch Wrap Dispensers,stretch-wrap-dispensers,https://machrio.com/category/stretch-wrap-dispensers,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
516,14,seed_demand_capture_page,Stud Welders,stud-welders,https://machrio.com/category/stud-welders,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
517,14,seed_demand_capture_page,Tachometers,tachometers,https://machrio.com/category/tachometers,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
518,14,seed_demand_capture_page,Taper Lock Bushings,taper-lock-bushings,https://machrio.com/category/taper-lock-bushings,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
519,14,seed_demand_capture_page,Taper Pins,taper-pins,https://machrio.com/category/taper-pins,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
520,14,seed_demand_capture_page,Thread Mills,thread-mills,https://machrio.com/category/thread-mills,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
521,14,seed_demand_capture_page,Thumb Nuts,thumb-nuts,https://machrio.com/category/thumb-nuts,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
522,14,seed_demand_capture_page,Thumb Screws,thumb-screws,https://machrio.com/category/thumb-screws,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
523,14,seed_demand_capture_page,Top Sheeting,top-sheeting,https://machrio.com/category/top-sheeting,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
524,14,seed_demand_capture_page,Torsion Springs,torsion-springs,https://machrio.com/category/torsion-springs,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
525,14,seed_demand_capture_page,Trailer Accessories,trailer-accessories,https://machrio.com/category/trailer-accessories,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
526,14,seed_demand_capture_page,Trailer Pressure Washers,trailer-pressure-washers,https://machrio.com/category/trailer-pressure-washers,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
527,14,seed_demand_capture_page,Tree Grates,tree-grates,https://machrio.com/category/tree-grates,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
528,14,seed_demand_capture_page,Trench Covers,trench-covers,https://machrio.com/category/trench-covers,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
529,14,seed_demand_capture_page,U-Bolts,u-bolts,https://machrio.com/category/u-bolts,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
530,14,seed_demand_capture_page,Underground Utility Locators,underground-utility-locators,https://machrio.com/category/underground-utility-locators,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
531,14,seed_demand_capture_page,Universal Joints,universal-joints,https://machrio.com/category/universal-joints,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
532,14,seed_demand_capture_page,Vacuum Generators,vacuum-generators,https://machrio.com/category/vacuum-generators,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
533,14,seed_demand_capture_page,Vacuum Pressure Switches,vacuum-pressure-switches,https://machrio.com/category/vacuum-pressure-switches,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
534,14,seed_demand_capture_page,Vacuum Pumps,vacuum-pumps,https://machrio.com/category/vacuum-pumps,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
535,14,seed_demand_capture_page,Vacuum Regulators,vacuum-regulators,https://machrio.com/category/vacuum-regulators,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
536,14,seed_demand_capture_page,Vortex Tubes,vortex-tubes,https://machrio.com/category/vortex-tubes,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
537,14,seed_demand_capture_page,Walk-Through Metal Detectors,walk-through-metal-detectors,https://machrio.com/category/walk-through-metal-detectors,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
538,14,seed_demand_capture_page,Wall Calendars,wall-calendars,https://machrio.com/category/wall-calendars,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
539,14,fill_category_content,Watering Equipment & Irrigation Systems,watering-equipment-irrigation-systems,https://machrio.com/category/watering-equipment-irrigation-systems,0,0,0,0,1,1,true,1,true,2,true,true,false,true,true,true,false,false,false,false
540,14,fill_category_content,"Weld Fixturing, Marking & Preparation",weld-fixturing-marking-preparation,https://machrio.com/category/weld-fixturing-marking-preparation,0,0,0,0,1,1,true,1,true,3,true,true,false,true,true,true,false,false,false,false
541,14,seed_demand_capture_page,Welding Booths,welding-booths,https://machrio.com/category/welding-booths,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
542,14,seed_demand_capture_page,Welding Curtains,welding-curtains,https://machrio.com/category/welding-curtains,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
543,14,fill_category_content,Welding & Soldering Area Protection,welding-soldering-area-protection,https://machrio.com/category/welding-soldering-area-protection,0,0,0,0,1,1,true,1,true,5,true,true,false,true,true,true,false,false,false,false
544,14,seed_demand_capture_page,Weld Studs,weld-studs,https://machrio.com/category/weld-studs,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
545,14,seed_demand_capture_page,Wheelbarrow Handles,wheelbarrow-handles,https://machrio.com/category/wheelbarrow-handles,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
546,14,seed_demand_capture_page,Wheelchair Ramps,wheelchair-ramps,https://machrio.com/category/wheelchair-ramps,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
547,14,seed_demand_capture_page,Wipe Dispensers,wipe-dispensers,https://machrio.com/category/wipe-dispensers,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
548,14,seed_demand_capture_page,Wire Mesh,wire-mesh,https://machrio.com/category/wire-mesh,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
549,14,seed_demand_capture_page,Woodturning Lathes,woodturning-lathes,https://machrio.com/category/woodturning-lathes,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
550,14,seed_demand_capture_page,Worm Gears,worm-gears,https://machrio.com/category/worm-gears,0,0,0,0,0,0,false,0,true,0,false,true,false,false,false,false,false,false,false,false
551,12,fill_category_content,Companion Robot Dogs,companion-robot-dogs,https://machrio.com/category/companion-robot-dogs,0,0,0,0,1,1,true,1,true,0,true,true,true,false,false,true,false,false,false,false
552,10,seed_demand_capture_page,"Air Compressors, Vacuum Pumps & Blowers",air-compressors-vacuum-pumps-blowers,https://machrio.com/category/air-compressors-vacuum-pumps-blowers,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
553,10,seed_demand_capture_page,Auto Body Repair,auto-body-repair,https://machrio.com/category/auto-body-repair,0,0,0,0,0,0,false,0,true,3,false,true,false,true,true,true,false,false,false,false
554,10,seed_demand_capture_page,Binders & Clipboards,binders-clipboards,https://machrio.com/category/binders-clipboards,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
555,10,seed_demand_capture_page,Breakroom & Food Service Disposables,breakroom-food-service-disposables,https://machrio.com/category/breakroom-food-service-disposables,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
556,10,seed_demand_capture_page,Bushings,bushings,https://machrio.com/category/bushings,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
557,10,seed_demand_capture_page,Business Forms & Recordkeeping Books,business-forms-recordkeeping-books,https://machrio.com/category/business-forms-recordkeeping-books,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
558,10,seed_demand_capture_page,Calculators,calculators,https://machrio.com/category/calculators,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
559,10,seed_demand_capture_page,Calendars & Planners,calendars-planners,https://machrio.com/category/calendars-planners,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
560,10,seed_demand_capture_page,Cap Nuts,cap-nuts,https://machrio.com/category/cap-nuts,0,0,0,0,0,0,false,0,true,0,false,true,false,false,true,true,false,false,false,false
561,10,seed_demand_capture_page,Chromatography,chromatography,https://machrio.com/category/chromatography,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
562,10,seed_demand_capture_page,"Clips, Push Pins, & Rubber Bands",clips-push-pins-rubber-bands,https://machrio.com/category/clips-push-pins-rubber-bands,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
563,10,seed_demand_capture_page,"Concrete, Asphalt & Pavement Testing",concrete-asphalt-pavement-testing,https://machrio.com/category/concrete-asphalt-pavement-testing,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
564,10,seed_demand_capture_page,Desiccant Breathers & Breather Vents,desiccant-breathers-breather-vents,https://machrio.com/category/desiccant-breathers-breather-vents,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
565,10,seed_demand_capture_page,Edge & Corner Protectors,edge-corner-protectors,https://machrio.com/category/edge-corner-protectors,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
566,10,seed_demand_capture_page,Flags & Flag Poles,flags-flag-poles,https://machrio.com/category/flags-flag-poles,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
567,10,seed_demand_capture_page,Floor Cleaning Machines,floor-cleaning-machines,https://machrio.com/category/floor-cleaning-machines,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
568,10,seed_demand_capture_page,"Garden Fabrics, Erosion Control Blankets & Tree Care",garden-fabrics-erosion-control-blankets-tree-care,https://machrio.com/category/garden-fabrics-erosion-control-blankets-tree-care,0,0,0,0,0,0,false,0,true,3,false,true,false,true,true,true,false,false,false,false
569,10,seed_demand_capture_page,Gearing,gearing,https://machrio.com/category/gearing,0,0,0,0,0,0,false,0,true,4,false,true,false,true,true,true,false,false,false,false
570,10,seed_demand_capture_page,Graphite,graphite,https://machrio.com/category/graphite,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
571,10,seed_demand_capture_page,Grease,grease,https://machrio.com/category/grease,0,0,0,0,0,0,false,0,true,5,false,true,false,true,true,true,false,false,false,false
572,10,seed_demand_capture_page,Grease Fittings for Equipment,grease-fittings-for-equipment,https://machrio.com/category/grease-fittings-for-equipment,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
573,10,seed_demand_capture_page,Heaters,heaters,https://machrio.com/category/heaters,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
574,10,seed_demand_capture_page,Hydraulic Motors & Replacement Parts,hydraulic-motors-replacement-parts,https://machrio.com/category/hydraulic-motors-replacement-parts,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
575,10,seed_demand_capture_page,Hydraulic Tools,hydraulic-tools,https://machrio.com/category/hydraulic-tools,0,0,0,0,0,0,false,0,true,3,false,true,false,true,true,true,false,false,false,false
576,10,seed_demand_capture_page,Ink Stamps & Ink Pads,ink-stamps-ink-pads,https://machrio.com/category/ink-stamps-ink-pads,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
577,10,seed_demand_capture_page,Joint & Back Support,joint-back-support,https://machrio.com/category/joint-back-support,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
578,10,seed_demand_capture_page,Keys & Key Stock,keys-key-stock,https://machrio.com/category/keys-key-stock,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
579,10,seed_demand_capture_page,Lab Equipment,lab-equipment,https://machrio.com/category/lab-equipment,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
580,10,seed_demand_capture_page,Lecterns,lecterns,https://machrio.com/category/lecterns,0,0,0,0,0,0,false,0,true,0,false,true,false,false,true,true,false,false,false,false
581,10,seed_demand_capture_page,Linear Motion,linear-motion,https://machrio.com/category/linear-motion,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
582,10,seed_demand_capture_page,Lubricants & Penetrating Lubricants,lubricants-penetrating-lubricants,https://machrio.com/category/lubricants-penetrating-lubricants,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
583,10,seed_demand_capture_page,Lubrication,lubrication,https://machrio.com/category/lubrication,0,0,0,0,0,0,false,0,true,6,false,true,false,true,true,true,false,false,false,false
584,10,seed_demand_capture_page,Machine-Mount Lubricators,machine-mount-lubricators,https://machrio.com/category/machine-mount-lubricators,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
585,10,seed_demand_capture_page,Machinery,machinery,https://machrio.com/category/machinery,0,0,0,0,0,0,false,0,true,4,false,true,false,true,true,true,false,false,false,false
586,10,seed_demand_capture_page,Medical Supplies & Equipment,medical-supplies-equipment,https://machrio.com/category/medical-supplies-equipment,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
587,10,seed_demand_capture_page,"Metal Detectors, Scanners & Accessories",metal-detectors-scanners-accessories,https://machrio.com/category/metal-detectors-scanners-accessories,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
588,10,seed_demand_capture_page,Milling,milling,https://machrio.com/category/milling,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
589,10,seed_demand_capture_page,Mobility Products,mobility-products,https://machrio.com/category/mobility-products,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
590,10,seed_demand_capture_page,Motor Capacitors,motor-capacitors,https://machrio.com/category/motor-capacitors,0,0,0,0,0,0,false,0,true,3,false,true,false,true,true,true,false,false,false,false
591,10,seed_demand_capture_page,Motor Maintenance & Accessories,motor-maintenance-accessories,https://machrio.com/category/motor-maintenance-accessories,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
592,10,seed_demand_capture_page,Motors,motors,https://machrio.com/category/motors,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
593,10,seed_demand_capture_page,Nails & Spikes,nails-spikes,https://machrio.com/category/nails-spikes,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
594,10,seed_demand_capture_page,Office Organizers,office-organizers,https://machrio.com/category/office-organizers,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
595,10,seed_demand_capture_page,Oils,oils,https://machrio.com/category/oils,0,0,0,0,0,0,false,0,true,3,false,true,false,true,true,true,false,false,false,false
596,10,seed_demand_capture_page,"Paper Shredders, Paper Cutters and Paper Folding Machines",paper-shredders-paper-cutters-and-paper-folding-machines,https://machrio.com/category/paper-shredders-paper-cutters-and-paper-folding-machines,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
597,10,seed_demand_capture_page,Plasma Cutting,plasma-cutting,https://machrio.com/category/plasma-cutting,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
598,10,seed_demand_capture_page,Plastic Welding,plastic-welding,https://machrio.com/category/plastic-welding,0,0,0,0,0,0,false,0,true,3,false,true,false,true,true,true,false,false,false,false
599,10,seed_demand_capture_page,Pneumatic Coolers & Air Knives,pneumatic-coolers-air-knives,https://machrio.com/category/pneumatic-coolers-air-knives,0,0,0,0,0,0,false,0,true,5,false,true,false,true,true,true,false,false,false,false
600,10,seed_demand_capture_page,Pressure Washers,pressure-washers,https://machrio.com/category/pressure-washers,0,0,0,0,0,0,false,0,true,3,false,true,false,true,true,true,false,false,false,false
601,10,seed_demand_capture_page,Projectors & Projector Screens,projectors-projector-screens,https://machrio.com/category/projectors-projector-screens,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
602,10,seed_demand_capture_page,Pump Accessories,pump-accessories,https://machrio.com/category/pump-accessories,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
603,10,seed_demand_capture_page,Pumps,pumps,https://machrio.com/category/pumps,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
604,10,seed_demand_capture_page,Roller Chains & Sprockets,roller-chains-sprockets,https://machrio.com/category/roller-chains-sprockets,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
605,10,seed_demand_capture_page,Rotational Speed Testing,rotational-speed-testing,https://machrio.com/category/rotational-speed-testing,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
606,10,seed_demand_capture_page,Safes,safes,https://machrio.com/category/safes,0,0,0,0,0,0,false,0,true,3,false,true,false,true,true,true,false,false,false,false
607,10,seed_demand_capture_page,Scales and Scale Accessories,scales-and-scale-accessories,https://machrio.com/category/scales-and-scale-accessories,0,0,0,0,0,0,false,0,true,5,false,true,false,true,true,true,false,false,false,false
608,10,seed_demand_capture_page,Security & Access Doors,security-access-doors,https://machrio.com/category/security-access-doors,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
609,10,seed_demand_capture_page,Security Seals,security-seals,https://machrio.com/category/security-seals,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
610,10,seed_demand_capture_page,Set Screws,set-screws,https://machrio.com/category/set-screws,0,0,0,0,0,0,false,0,true,0,false,true,false,false,true,true,false,false,false,false
611,10,seed_demand_capture_page,Shaft Couplings & Universal Joints,shaft-couplings-universal-joints,https://machrio.com/category/shaft-couplings-universal-joints,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
612,10,seed_demand_capture_page,Spot Welding,spot-welding,https://machrio.com/category/spot-welding,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
613,10,seed_demand_capture_page,Sprayer & Washer Pumps,sprayer-washer-pumps,https://machrio.com/category/sprayer-washer-pumps,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
614,10,seed_demand_capture_page,Staplers & Hole Punches,staplers-hole-punches,https://machrio.com/category/staplers-hole-punches,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
615,10,seed_demand_capture_page,Stud Welding,stud-welding,https://machrio.com/category/stud-welding,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
616,10,seed_demand_capture_page,Threading,threading,https://machrio.com/category/threading,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
617,10,seed_demand_capture_page,Towing & Trailer Equipment,towing-trailer-equipment,https://machrio.com/category/towing-trailer-equipment,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
618,10,seed_demand_capture_page,"Turning, Boring & Grooving",turning-boring-grooving,https://machrio.com/category/turning-boring-grooving,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
619,10,seed_demand_capture_page,Vacuum System Components,vacuum-system-components,https://machrio.com/category/vacuum-system-components,0,0,0,0,0,0,false,0,true,3,false,true,false,true,true,true,false,false,false,false
620,10,seed_demand_capture_page,Vibrators,vibrators,https://machrio.com/category/vibrators,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
